SentenceID,Token,Label
203,",",O
203,zingiberen,O
203,",",O
203,zingerone,B-COMPOUND
203,",",O
203,dan,O
203,"1,8",O
203,cineol,O
203,semuanya,O
203,dalam,O
203,kategori,O
203,sangat,O
203,baik,O
203,.,O
204,Senyawa,O
204,geraniol,B-COMPOUND
204,",",O
204,zingiberen,O
204,",",O
204,zingerone,B-COMPOUND
204,",",O
204,dan,O
204,"1,8",O
204,cineol,O
204,semuanya,O
204,mempunyai,O
204,permeabilitas,O
204,terhadap,O
204,sawar,O
204,darah,O
204,ke,O
204,otak,O
204,bagus,O
204,namun,O
204,dari,O
204,keempat,O
204,senyawa,O
204,yang,O
204,permeabilitasnya,O
204,paling,O
204,bagus,O
204,adalah,O
204,senyawa,O
204,zingiberene,B-COMPOUND
204,.,O
205,Kesimpulan,O
205,:,O
205,Senyawa,O
205,yang,O
205,permeabilitasnya,O
205,paling,O
205,bagus,O
205,adalah,O
205,senyawa,O
205,zingiberene,B-COMPOUND
205,.,O
206,Semua,O
206,senyawa,O
206,menunjukkan,O
206,tingkat,O
206,toksisitas,O
206,yang,O
206,rendah,O
206,untuk,O
206,penggunaan,O
206,kulit,B-BODY_PART
206,dan,O
206,tidak,B-EFFECT
206,toksik,I-EFFECT
206,bagi,I-EFFECT
206,hati,I-EFFECT
206,.,O
207,Jahe,B-HERB
207,Merah,I-HERB
207,(,O
207,Zingiber,B-HERB
207,officinale,I-HERB
207,),O
207,memiliki,O
207,nilai,O
207,ekonomi,O
207,yang,O
207,tinggi,O
207,karena,O
207,penggunaannya,O
207,sebagai,O
207,bumbu,O
207,dan,O
207,juga,O
207,sebagai,O
207,obat,O
207,tradisional,O
207,.,O
208,Uji,B-METHOD
208,fitokimia,I-METHOD
208,dari,O
208,berbagai,O
208,rimpang,O
208,Zingiber,B-HERB
208,officinale,I-HERB
208,menunjukkan,O
208,bahwa,O
208,mereka,O
208,memiliki,O
208,senyawa,O
208,bioaktif,O
208,.,O
209,Senyawa,O
209,bioaktif,O
209,diekstraksi,O
209,menggunakan,O
209,teknik,O
209,maserasi,B-METHOD
209,(,O
209,menggunakan,O
209,etil,O
209,asetat,O
209,dan,O
209,etanol,O
209,),O
209,dan,O
209,destilasi,O
209,.,O
210,Tujuan,O
210,dari,O
210,penelitian,O
210,ini,O
210,adalah,O
210,untuk,O
210,menentukan,O
210,profil,O
210,senyawa,O
210,metabolit,O
210,sekunder,O
210,dan,O
210,membandingkannya,O
210,dari,O
210,beberapa,O
210,teknik,O
210,ekstraksi,O
210,.,O
211,Hasil,O
211,GC-MS,B-METHOD
211,menunjukkan,O
211,bahwa,O
211,senyawa,O
211,metabolit,O
211,sekunder,O
211,dari,O
211,ekstrak,O
211,etanol,O
211,",",O
211,ekstrak,O
211,etil,O
211,asetat,O
211,",",O
211,dan,O
211,destilasi,O
211,mengandung,O
211,ar-curcumen,B-COMPOUND
211,",",O
211,zingiberene,B-COMPOUND
211,",",O
211,-bisabolene,O
211,",",O
211,-sesquiphellandrene,O
211,",",O
211,zingerone,B-COMPOUND
211,dan,O
211,geraniol,B-COMPOUND
211,(,O
211,tidak,O
211,ditemukan,O
211,dari,O
211,destilasi,O
211,),O
211,.,O
212,Zingiberene,B-COMPOUND
212,merupakan,O
212,senyawa,O
212,dominan,O
212,dari,O
212,ekstrak,O
212,etanol,O
212,dan,O
212,etil,O
212,asetat,O
212,dengan,O
212,kelimpahan,O
212,"31,43",O
212,%,O
212,dan,O
212,"14,88",O
212,%,O
212,.,O
213,Sedangkan,O
213,pada,O
213,destilasi,O
213,adalah,O
213,senyawa,O
213,ar,O
213,curcumene,O
213,sekitar,O
213,"17,10",O
213,%,O
213,.,O
214,Pada,O
214,akhir,O
214,tahun,O
214,2019,O
214,",",O
214,dunia,O
214,dilanda,O
214,wabah,O
214,COVID-19,B-DISEASE
214,.,O
215,Penyakit,O
215,yang,O
215,disebabkan,O
215,oleh,O
215,virus,O
215,Severe,B-DISEASE
215,Acute,I-DISEASE
215,Respiratory,I-DISEASE
215,Syndrome,I-DISEASE
215,Coronavirus-2,I-DISEASE
215,(,O
215,SARS-CoV-2,B-DISEASE
215,),O
215,yang,O
215,dapat,O
215,menular,O
215,secara,O
215,cepat,O
215,melalui,O
215,droplet,O
215,pada,O
215,saat,O
215,seseorang,O
215,batuk,B-DISEASE
215,",",O
215,bersin,O
215,",",O
215,bahkan,O
215,saat,O
215,berbicara,O
215,.,O
216,Penyebaran,O
216,virus,O
216,ini,O
216,dapat,O
216,dicegah,O
216,dengan,O
216,meningkatkan,O
216,sistem,O
216,imun,O
216,tubuh,O
216,.,O
217,Jahe,B-HERB
217,merah,I-HERB
217,merupakan,O
217,salah,O
217,satu,O
217,tanaman,O
217,yang,O
217,mengandung,O
217,banyak,O
217,senyawa,O
217,kimia,O
217,yang,O
217,dapat,O
217,menjadi,O
217,imunomodulator,B-EFFECT
217,bagi,O
217,tubuh,O
217,.,O
218,Jumlah,O
218,senyawa,O
218,minyak,B-COMPOUND
218,atsiri,I-COMPOUND
218,",",O
218,gingerol,B-COMPOUND
218,",",O
218,dan,O
218,diarilheptanoid,B-COMPOUND
218,yang,O
218,terkandung,O
218,dalam,O
218,jahe,B-HERB
218,merah,I-HERB
218,secara,O
218,berturut-turut,O
218,sebanyak,O
218,194,O
218,",",O
218,85,O
218,",",O
218,dan,O
218,28,O
218,jenis,O
218,.,O
219,Studi,B-METHOD
219,in,I-METHOD
219,silico,I-METHOD
219,dapat,O
219,digunakan,O
219,untuk,O
219,memprediksi,O
219,potensi,O
219,dari,O
219,jahe,B-HERB
219,merah,I-HERB
219,sebagai,O
219,imunomodulator,B-EFFECT
219,.,O
220,Metode,O
220,ini,O
220,terbukti,O
220,dapat,O
220,menganalisis,O
220,senyawa,O
220,yang,O
220,memiliki,O
220,potensi,O
220,klinis,O
220,dalam,O
220,periode,O
220,yang,O
220,singkat,O
220,dan,O
220,biaya,O
220,yang,O
220,murah,O
220,.,O
221,Dari,O
221,hasil,O
221,penelusuran,O
221,beberapa,O
221,penelitian,O
221,dengan,O
221,pendekatan,O
221,in,O
221,silico,O
221,",",O
221,diperoleh,O
221,hasil,O
221,bahwa,O
221,senyawa,O
221,kimia,O
221,dalam,O
221,jahe,B-HERB
221,merah,I-HERB
221,memiliki,O
221,aktivitas,O
221,inhibitor,B-EFFECT
221,SARS-CoV-2,I-EFFECT
221,diantaranya,O
221,adalah,O
221,cyanin,B-COMPOUND
221,",",O
221,gingeronone,B-COMPOUND
221,A,I-COMPOUND
221,",",O
221,dan,O
221,quercetin,B-COMPOUND
221,.,O
222,Mual,B-DISEASE
222,dan,O
222,muntah,B-DISEASE
222,merupakan,O
222,keluhan,O
222,yang,O
222,banyak,O
222,dialami,O
222,oleh,O
222,wanita,B-POPULATION
222,hamil,I-POPULATION
222,terutama,O
222,pada,O
222,trimester,O
222,pertama,O
222,.,O
223,Hal,O
223,tersebut,O
223,berhubungan,O
223,dengan,O
223,beberapa,O
223,faktor,O
223,",",O
223,salah,O
223,satu,O
223,faktor,O
223,yang,O
223,paling,O
223,sering,O
223,adalah,O
223,hormon,O
223,.,O
224,Pada,O
224,wanita,B-POPULATION
224,hamil,I-POPULATION
224,",",O
224,kadar,O
224,hormon,O
224,estrogen,O
224,dan,O
224,Human,O
224,Chorionic,O
224,Gonadotropin,O
224,(,O
224,hCG,O
224,),O
224,meningkat,O
224,di,O
224,dalam,O
224,darah,O
224,sehingga,O
224,memicu,O
224,rasa,O
224,tidak,O
224,nyaman,O
224,di,O
224,perut,B-BODY_PART
224,dan,O
224,menimbulkan,O
224,keluhan,O
224,mual,B-DISEASE
224,muntah,B-DISEASE
224,.,O
225,Meskipun,O
225,keluhan,O
225,ini,O
225,merupakan,O
225,hal,O
225,yang,O
225,normal,O
225,terjadi,O
225,pada,O
225,setiap,O
225,wanita,B-POPULATION
225,hamil,I-POPULATION
225,",",O
225,tetapi,O
225,hal,O
225,tersebut,O
225,juga,O
225,mengganggu,O
225,kenyamanan,O
225,dan,O
225,dapat,O
225,mempengaruhi,O
225,keadaan,O
225,fisiologis,O
225,tubuh,O
225,ibu,B-POPULATION
225,.,O
226,Saat,O
226,muntah,B-DISEASE
226,",",O
226,banyak,O
226,zat,O
226,makanan,O
226,dan,O
226,cairan,O
226,yang,O
226,keluar,O
226,lagi,O
226,setelah,O
226,makanan,O
226,masuk,O
226,ke,O
226,lambung,B-BODY_PART
226,.,O
227,Apabila,O
227,hal,O
227,ini,O
227,terjadi,O
227,secara,O
227,berlebihan,O
227,dan,O
227,terus,O
227,menerus,O
227,",",O
227,keluhan,O
227,mual,B-DISEASE
227,muntah,B-DISEASE
227,yang,O
227,merupakan,O
227,keadaan,O
227,fisiologis,O
227,ini,O
227,akan,O
227,berubah,O
227,menjadi,O
227,keadaan,O
227,patologis,O
227,yang,O
227,berdampak,O
227,buruk,O
227,dan,O
227,membahayakan,O
227,tubuh,O
227,ibu,B-POPULATION
227,serta,O
227,janin,B-POPULATION
227,yang,O
227,dikandungnya,O
227,.,O
228,Maka,O
228,dari,O
228,itu,O
228,",",O
228,banyak,O
228,upaya,O
228,dilakukan,O
228,untuk,O
228,mengurangi,O
228,keluhan,O
228,mual,B-DISEASE
228,muntah,B-DISEASE
228,tersebut,O
228,salah,O
228,satunya,O
228,adalah,O
228,dengan,O
228,memberi,O
228,rebusan,B-TREATMENT
228,jahe,I-TREATMENT
228,yang,O
228,banyak,O
228,dipakai,O
228,masyarakat,O
228,sebagai,O
228,obat,O
228,herbal,O
228,.,O
229,Jahe,B-HERB
229,mengandung,O
229,beberapa,O
229,zat,O
229,seperti,O
229,resin,B-COMPOUND
229,",",O
229,minyak,B-COMPOUND
229,atsiri,I-COMPOUND
229,",",O
229,zingiberol,B-COMPOUND
229,",",O
229,dan,O
229,vitamin,B-COMPOUND
229,A,I-COMPOUND
229,yang,O
229,dapat,O
229,memberi,O
229,efek,O
229,pada,O
229,saluran,B-BODY_PART
229,pencernaan,I-BODY_PART
229,dan,O
229,mengurangi,B-EFFECT
229,rasa,I-EFFECT
229,mual,I-EFFECT
229,muntah,I-EFFECT
229,.,O
230,Pendahuluan,O
230,:,O
230,Jahe,B-HERB
230,emprit,I-HERB
230,(,O
230,Zingiber,B-HERB
230,officinale,I-HERB
230,Rosc,O
230,.,O
230,),O
231,memiliki,O
231,kandungan,O
231,utama,O
231,gingerol,B-COMPOUND
231,dan,O
231,shogaol,B-COMPOUND
231,diprediksi,O
231,dapat,O
231,digunakan,O
231,sebagai,O
231,pengobatan,O
231,alternatif,O
231,pada,O
231,infeksi,B-DISEASE
231,cacing,I-DISEASE
231,.,O
232,Namun,O
232,",",O
232,mekanisme,O
232,dari,O
232,senyawa,O
232,aktif,O
232,rimpang,O
232,Jahe,B-HERB
232,emprit,I-HERB
232,hingga,O
232,saat,O
232,ini,O
232,belum,O
232,diketahui,O
232,",",O
232,sehingga,O
232,penambatan,O
232,antara,O
232,molekul,O
232,senyawa,O
232,Jahe,B-HERB
232,emprit,I-HERB
232,terhadap,O
232,protein,O
232,target,O
232,pada,O
232,cacing,O
232,diperlukan,O
232,.,O
233,Penelitian,O
233,ini,O
233,dilakukan,O
233,dengan,O
233,cara,O
233,menambatkan,O
233,molekul,O
233,senyawa,O
233,Jahe,B-HERB
233,emprit,I-HERB
233,(,O
233,Zingiber,B-HERB
233,officinale,I-HERB
233,Rosc,O
233,.,O
233,),O
234,terhadap,O
234,protein,O
234,Asetilkolinesterase,B-COMPOUND
234,",",O
234,β-Tubulin,B-COMPOUND
234,dan,O
234,Kanal,B-COMPOUND
234,kalsium,I-COMPOUND
234,yang,O
234,merupakan,O
234,drug,O
234,target,O
234,dari,O
234,kontrol,O
234,obat,O
234,Pirantel,O
234,pamoat,O
234,",",O
234,Mebendazole,O
234,",",O
234,dan,O
234,Praziquantel,O
234,melalui,O
234,pendekatan,O
234,in,O
234,silico,O
234,untuk,O
234,mengetahui,O
234,afinitas,O
234,senyawa,O
234,Jahe,B-HERB
234,Emprit,I-HERB
234,terhadap,O
234,protein,O
234,target,O
234,.,O
235,Metode,O
235,:,O
235,Studi,O
235,eksperimental,O
235,in,O
235,silico,O
235,dengan,O
235,metode,O
235,molecular,B-METHOD
235,docking,I-METHOD
235,antara,O
235,ekstrak,O
235,rimpang,O
235,Jahe,B-HERB
235,emprit,I-HERB
235,(,O
235,Zingiber,B-HERB
235,officinale,I-HERB
235,Rosc,O
235,.,O
235,),O
236,terhadap,O
236,Asetilkolinesterase,B-COMPOUND
236,",",O
236,β-Tubulin,B-COMPOUND
236,",",O
236,dan,O
236,Kanal,B-COMPOUND
236,Kalsium,I-COMPOUND
236,dibandingkan,O
236,dengan,O
236,kontrol,O
236,obat,O
236,Pirantel,O
236,pamoat,O
236,",",O
236,Mebendazole,O
236,",",O
236,dan,O
236,Praziquantel,O
236,dalam,O
236,menentukan,O
236,afinitas,O
236,senyawa,O
236,aktif,O
236,menggunakan,O
236,parameter,O
236,nilai,O
236,energi,O
236,bebas,O
236,",",O
236,konstanta,O
236,inhibisi,O
236,",",O
236,interaksi,O
236,permukaan,O
236,",",O
236,dan,O
236,residu,O
236,asam,O
236,amino,O
236,.,O
237,Hasil,O
237,:,O
237,Senyawa,O
237,aktif,O
237,β-Sesquiphellandrene,B-COMPOUND
237,dan,O
237,Quercetin,B-COMPOUND
237,memiliki,O
237,nilai,O
237,afinitas,O
237,yang,O
237,lebih,O
237,rendah,O
237,terhadap,O
237,Asetilkolinesterase,B-COMPOUND
237,dibandingkan,O
237,kontrol,O
237,obat,O
237,Pirantel,O
237,pamoat,O
237,.,O
238,Senyawa,O
238,Gingirenone,O
238,A,O
238,dan,O
238,Zingiberene,B-COMPOUND
238,memiliki,O
238,nilai,O
238,afinitas,O
238,terhadap,O
238,β-Tubulin,B-COMPOUND
238,yang,O
238,mendekati,O
238,kontrol,O
238,obat,O
238,Mebendazole,O
238,.,O
239,Senyawa,O
239,Zingiberene,B-COMPOUND
239,dan,O
239,Gingerenone,O
239,A,O
239,memiliki,O
239,nilai,O
239,afinitas,O
239,yang,O
239,lebih,O
239,rendah,O
239,terhadap,O
239,Kanal,B-COMPOUND
239,Kalsium,I-COMPOUND
239,dibandingkan,O
239,kontrol,O
239,obat,O
239,Praziquantel,O
239,.,O
240,Kesimpulan,O
240,:,O
240,Jahe,B-HERB
240,emprit,I-HERB
240,diprediksi,O
240,memiliki,O
240,mekanisme,O
240,antelmintik,B-EFFECT
240,yang,O
240,dapat,O
240,bekerja,O
240,pada,O
240,beberapa,O
240,drug,O
240,target,O
240,.,O
241,Hal,O
241,tersebut,O
241,dibuktikan,O
241,dengan,O
241,nilai,O
241,afinitas,O
241,jahe,B-HERB
241,emprit,I-HERB
241,terhadap,O
241,Asetilkolinesterase,B-COMPOUND
241,dan,O
241,β-Tubulin,B-COMPOUND
241,yang,O
241,mendekati,O
241,kontrol,O
241,.,O
242,Jahe,B-HERB
242,merah,I-HERB
242,(,O
242,Zingiber,B-HERB
242,officinale,I-HERB
242,),O
242,mengandung,O
242,banyak,O
242,senyawa,O
242,kimia,O
242,yang,O
242,mempunyai,O
242,banyak,O
242,aktivitas,O
242,.,O
243,Penelitian,O
243,ini,O
243,bertujuan,O
243,untuk,O
243,mengetahui,O
243,senyawa,O
243,aktif,O
243,dari,O
243,Zingiber,B-HERB
243,officinale,I-HERB
243,dan,O
243,Aktivitas,O
243,Imunomodulator,B-EFFECT
243,yang,O
243,dapat,O
243,meningkatkan,B-EFFECT
243,fagositosis,I-EFFECT
243,sel,O
243,makrofag,O
243,dan,O
243,Proliferasi,O
243,Sel,O
243,limfosit,O
243,.,O
244,Ektrak,O
244,Jahe,B-HERB
244,Merah,I-HERB
244,di,O
244,identifikasi,O
244,senyawa,O
244,dengan,O
244,menggunakan,O
244,GC-MS.,O
244,Parameter,O
244,Aktivitas,O
244,Imunostimulator,O
244,adalah,O
244,fagositosis,O
244,makrofag,O
244,dan,O
244,proliferasi,O
244,limfosit,O
244,",",O
244,sediaan,O
244,dibuat,O
244,dalam,O
244,beberapa,O
244,konsentrasi,O
244,ekstrak,O
244,.,O
245,Penelitian,O
245,ini,O
245,adalah,O
245,penelitian,B-METHOD
245,eksperimental,I-METHOD
245,di,O
245,laboratorium,O
245,.,O
246,Penelitian,O
246,meliputi,O
246,jahe,B-HERB
246,merah,I-HERB
246,segar,O
246,",",O
246,dibuat,O
246,menjadi,O
246,ekstrak,O
246,etanol,O
246,",",O
246,dikeringkan,O
246,",",O
246,Hasilnya,O
246,dibuat,O
246,suspensi,O
246,",",O
246,ekstrak,O
246,lalu,O
246,diberi,O
246,pada,O
246,sel,O
246,makrofag,O
246,(,O
246,pengujian,O
246,fagositosis,O
246,),O
246,dan,O
246,sel,O
246,limfosit,O
246,(,O
246,pengujian,O
246,proliferasi,O
246,),O
246,secara,O
246,in-vitro,O
246,untuk,O
246,diujikan,O
246,efek,O
246,imunomodulator,B-EFFECT
246,.,O
247,Hasil,O
247,penelitian,O
247,menunjukkan,O
247,bahwa,O
247,ekstrak,O
247,yang,O
247,paling,O
247,aktif,O
247,dalam,O
247,aktivitas,O
247,fagositosis,O
247,makrofag,O
247,adalah,O
247,konsentrasi,O
247,ekstrak,O
247,500,O
247,ppm,O
247,.,O
248,Sedangkan,O
248,aktivitas,O
248,proliferasi,O
248,sel,O
248,limfosit,O
248,ditunjukkan,O
248,oleh,O
248,konsentrasi,O
248,kelompok,O
248,A,O
248,(,O
248,Sel,O
248,",",O
248,Ekstrak,O
248,500,O
248,ppm,O
248,",",O
248,MK,O
248,",",O
248,Engerik,O
248,),O
248,.,O
249,Kandungan,O
249,senyawa,O
249,aktif,O
249,yang,O
249,terdapat,O
249,pada,O
249,ekstrak,B-TREATMENT
249,etanol,I-TREATMENT
249,jahe,I-TREATMENT
249,merah,I-TREATMENT
249,diduga,O
249,Geraniol,B-COMPOUND
249,.,O
250,Jahe,B-HERB
250,merah,I-HERB
250,(,O
250,Zingiber,B-HERB
250,officinale,I-HERB
250,Roscoe,O
250,var,O
250,.,O
251,Rubrum,O
251,),O
251,merupakan,O
251,tanaman,O
251,rempah,O
251,yang,O
251,sering,O
251,digunakan,O
251,untuk,O
251,pengobatan,B-TREATMENT
251,tradisional,I-TREATMENT
251,.,O
252,Penelitian,O
252,tentang,O
252,senyawa,O
252,bioaktif,O
252,jahe,B-HERB
252,merah,I-HERB
252,telah,O
252,banyak,O
252,diteliti,O
252,",",O
252,namun,O
252,penelitian,O
252,untuk,O
252,mengidentifikasi,O
252,senyawa,O
252,bioaktif,O
252,sebagai,O
252,sumber,O
252,antioksidan,B-COMPOUND
252,menggunakan,O
252,pendekatan,O
252,metabolomik,O
252,berbasis,O
252,HPLC,B-METHOD
252,belum,O
252,dilakukan,O
252,.,O
253,Tujuan,O
253,dari,O
253,penelitian,O
253,ini,O
253,adalah,O
253,untuk,O
253,mengidentifikasi,O
253,komponen,O
253,bioaktif,O
253,jahe,B-HERB
253,merah,I-HERB
253,sebagai,O
253,antioksidan,B-COMPOUND
253,dengan,O
253,pendekatan,O
253,metabolomik,O
253,.,O
254,Profil,O
254,senyawa,O
254,kimia,O
254,dari,O
254,ekstrak,O
254,dan,O
254,fraksi,O
254,(,O
254,heksana,O
254,",",O
254,kloroform,O
254,",",O
254,etil,O
254,asetat,O
254,",",O
254,dan,O
254,air,O
254,),O
254,dianalisis,O
254,menggunakan,O
254,High,O
254,Performance,O
254,Liquid,O
254,Chromatography,O
254,(,O
254,HPLC,B-METHOD
254,),O
254,yang,O
254,dilanjutkan,O
254,dengan,O
254,analisis,B-METHOD
254,metabolomik,I-METHOD
254,Orthogonal,O
254,Projection,O
254,to,O
254,Latent,O
254,Structure,O
254,(,O
254,OPLS,B-METHOD
254,),O
254,.,O
255,Hasil,O
255,uji,O
255,metabolomik,O
255,OPLS,B-METHOD
255,diperoleh,O
255,fraksi,O
255,etil,O
255,asetat,O
255,sebagai,O
255,sampel,O
255,yang,O
255,paling,O
255,berkontribusi,O
255,terhadap,O
255,aktivitas,O
255,antioksidan,B-COMPOUND
255,.,O
256,Sampel,O
256,ini,O
256,kemudian,O
256,diidentifikasi,O
256,menggunakan,O
256,UHPLC-MS/MS,B-METHOD
256,dan,O
256,diketahui,O
256,bahwa,O
256,komponen,O
256,bioaktif,O
256,atau,O
256,specific,O
256,marker,O
256,pada,O
256,jahe,B-HERB
256,merah,I-HERB
256,adalah,O
256,senyawa,O
256,[,O
256,6,O
256,],O
256,-gingerol,O
256,.,O
257,Kandungan,O
257,senyawa,O
257,[,O
257,6,O
257,],O
257,-gingerol,O
257,merupakan,O
257,senyawa,O
257,yang,O
257,paling,O
257,dominan,O
257,diikuti,O
257,oleh,O
257,8-gingerol,B-COMPOUND
257,dan,O
257,10-gingerol,B-COMPOUND
257,dengan,O
257,nilai,O
257,masing-masing,O
257,secara,O
257,berurutan,O
257,adalah,O
257,"88,61±0,52",O
257,",",O
257,"23,59±0,41",O
257,",",O
257,dan,O
257,"21,85±0,63",O
257,mg/g,O
257,ekstrak,O
257,.,O
258,Faktor,O
258,usia,O
258,menjadi,O
258,penyebab,O
258,manusia,B-POPULATION
258,mengalami,O
258,penurunan,O
258,fungsi,O
258,fisiologis,O
258,yaitu,O
258,risiko,O
258,terjadi,O
258,penyakit,O
258,kronis,O
258,salah,O
258,satunya,O
258,Diabetes,B-DISEASE
258,Melitus,I-DISEASE
258,Tipe,I-DISEASE
258,2,I-DISEASE
258,.,O
259,Penting,O
259,untuk,O
259,meningkatkan,O
259,angka,O
259,harapan,O
259,hidup,O
259,dengan,O
259,cara,O
259,pemeliharaan,O
259,kesehatan,O
259,dan,O
259,pemilihan,O
259,bahan,O
259,makanan,O
259,yang,O
259,tepat,O
259,untuk,O
259,dikonsumsi,O
259,sehari-hari,O
259,.,O
260,Jahe,B-HERB
260,merupakan,O
260,salah,O
260,satu,O
260,bahan,O
260,makanan,O
260,yang,O
260,biasanya,O
260,dijadikan,O
260,rempah,O
260,atau,O
260,bumbu,O
260,untuk,O
260,menambah,O
260,cita,O
260,rasa,O
260,masakan,O
260,.,O
261,Selain,O
261,itu,O
261,",",O
261,jahe,B-HERB
261,bisa,O
261,dijadikan,O
261,Jamu,B-TREATMENT
261,atau,O
261,obat,O
261,tradisional,O
261,yang,O
261,telah,O
261,digunakan,O
261,sejak,O
261,dulu,O
261,kala,O
261,",",O
261,terutama,O
261,di,O
261,Indonesia,O
261,bahkan,O
261,terlebih,O
261,khusus,O
261,di,O
261,Sulawesi,O
261,Utara,O
261,.,O
262,Salah,O
262,satu,O
262,manfaat,O
262,Jahe,B-HERB
262,yaitu,O
262,dapat,O
262,menurunkan,O
262,kadar,O
262,glukosa,B-COMPOUND
262,dalam,O
262,darah,O
262,terutama,O
262,pada,O
262,penyakit,O
262,Diabetes,B-DISEASE
262,Melitus,I-DISEASE
262,Tipe,I-DISEASE
262,2,I-DISEASE
262,.,O
263,Berdasarkan,O
263,artikel,O
263,yang,O
263,sudah,O
263,dikaji,O
263,",",O
263,kandungan,O
263,anti,O
263,oksidan,O
263,dari,O
263,jahe,B-HERB
263,seperti,O
263,gingerol,B-COMPOUND
263,",",O
263,shogaol,B-COMPOUND
263,",",O
263,paradol,B-COMPOUND
263,",",O
263,dan,O
263,zingeron,B-COMPOUND
263,dapat,O
263,meningkatkan,O
263,transportasi,O
263,glukosa,B-COMPOUND
263,serta,O
263,toleransi,O
263,resistensi,B-DISEASE
263,insulin,O
263,pada,O
263,manusia,B-POPULATION
263,.,O
264,Gingerol,B-COMPOUND
264,yang,O
264,terkandung,O
264,di,O
264,dalam,O
264,jahe,B-HERB
264,memiliki,O
264,efek,O
264,sebagai,O
264,antiinflamasi,B-EFFECT
264,",",O
264,antipiretik,B-EFFECT
264,",",O
264,gastroprotektif,B-EFFECT
264,",",O
264,kardiotonik,B-EFFECT
264,dan,O
264,antioksidan,B-COMPOUND
264,",",O
264,antikanker,B-EFFECT
264,",",O
264,antiinflamasi,B-EFFECT
264,",",O
264,antiangiogenesis,B-EFFECT
264,dan,O
264,antiaterosklerosis,B-EFFECT
264,.,O
265,Pada,O
265,jahe,B-HERB
265,merah,I-HERB
265,juga,O
265,terkandung,O
265,sejumlah,O
265,nutrisi,O
265,",",O
265,seperti,O
265,vitamin,O
265,",",O
265,mineral,O
265,",",O
265,protein,O
265,",",O
265,karbohidrat,B-COMPOUND
265,dan,O
265,lemak,O
265,yang,O
265,bermanfaat,O
265,untuk,O
265,kesehatan,O
265,.,O
266,Mual,B-DISEASE
266,dan,O
266,muntah,B-DISEASE
266,merupakan,O
266,kondisi,O
266,umum,O
266,dialami,O
266,hampir,O
266,semua,O
266,ibu,B-POPULATION
266,hamil,I-POPULATION
266,.,O
267,Kebanyakan,O
267,obat,O
267,antiemetik,O
267,tidak,O
267,disetujui,O
267,untuk,O
267,diberikan,O
267,kepada,O
267,ibu,B-POPULATION
267,hamil,I-POPULATION
267,karena,O
267,dikatakan,O
267,dapat,O
267,menyebabkan,O
267,efek,O
267,samping,O
267,kepada,O
267,ibu,B-POPULATION
267,maupun,O
267,janin,B-POPULATION
267,.,O
268,Jahe,B-HERB
268,(,O
268,Zingiber,B-HERB
268,officinale,I-HERB
268,),O
268,merupakan,O
268,salah,O
268,satu,O
268,terapi,B-TREATMENT
268,alternatif,O
268,yang,O
268,diketahui,O
268,dengan,O
268,sifat,O
268,antiemetiknya,O
268,.,O
269,Penelitian,O
269,ini,O
269,bertujuan,O
269,untuk,O
269,mengetahui,O
269,efektivitas,O
269,pemberian,O
269,jahe,B-HERB
269,(,O
269,Zingiber,B-HERB
269,officinale,I-HERB
269,),O
269,terhadap,O
269,frekuensi,O
269,hiperemesis,B-DISEASE
269,gravidarum,I-DISEASE
269,dan,O
269,mengidentifikasi,O
269,senyawa,O
269,aktif,O
269,serta,O
269,mekanisme,O
269,kerja,O
269,yang,O
269,terlibat,O
269,dalam,O
269,mengurangi,O
269,mual,B-DISEASE
269,muntah,B-DISEASE
269,pada,O
269,kehamilan,O
269,.,O
270,Desain,O
270,penelitian,O
270,yang,O
270,digunakan,O
270,adalah,O
270,Literature,B-METHOD
270,Review,I-METHOD
270,dengan,O
270,melakukan,O
270,penelusuran,O
270,di,O
270,Google,O
270,Scholar,O
270,",",O
270,ScienceDirect,O
270,",",O
270,dan,O
270,Pubmed,O
270,.,O
271,Artikel,O
271,dipilih,O
271,berdasarkan,O
271,kriteria,O
271,inklusi,O
271,(,O
271,periode,O
271,penerbitan,O
271,10,O
271,tahun,O
271,",",O
271,yaitu,O
271,dari,O
271,tahun,O
271,2014,O
271,–,O
271,2024,O
271,",",O
271,menggunakan,O
271,Bahasa,O
271,Inggris,O
271,atau,O
271,Bahasa,O
271,Indonesia,O
271,",",O
271,dan,O
271,merupakan,O
271,artikel,O
271,penelitian,O
271,.,O
272,Protokol,O
272,penelitian,O
272,dibuat,O
272,berdasarkan,O
272,PRISMA,B-METHOD
272,(,O
272,Preferred,O
272,Reporting,O
272,Items,O
272,for,O
272,Systematic,O
272,Reviews,O
272,and,O
272,Meta-analyses,O
272,),O
272,.,O
273,Hasil,O
273,penelitian,O
273,menunjukan,O
273,jahe,B-HERB
273,(,O
273,Zingiber,B-HERB
273,officinale,I-HERB
273,),O
273,dan,O
273,senyawa,O
273,bioaktif,O
273,yang,O
273,dikandungnya,O
273,antara,O
273,lain,O
273,gingerol,B-COMPOUND
273,",",O
273,shogaol,B-COMPOUND
273,",",O
273,paradol,B-COMPOUND
273,",",O
273,dan,O
273,zingerone,B-COMPOUND
273,terbukti,O
273,efektif,O
273,mengurangi,O
273,frekuensi,O
273,mual,B-DISEASE
273,muntah,B-DISEASE
273,pada,O
273,hiperemesis,B-DISEASE
273,gravidarum,I-DISEASE
