SentenceID,Token,Label
211,2,O
211,diberi,O
211,CMC,O
211,.,O
212,Na,O
212,",",O
212,kelompok,O
212,K,O
212,3,O
212,diberi,O
212,deksametason,O
212,"1,3",O
212,?,O
213,/,O
213,hari,O
213,",",O
213,kelompok,O
213,K,O
213,4,O
213,diberi,O
213,ekstrak,B-TREATMENT
213,jame,O
213,merah,O
213,"3,9",O
213,mg,O
213,/,O
213,hari,O
213,",",O
213,Tiap,O
213,perlakuan,O
213,dilakukan,O
213,pada,O
213,waktu,O
213,yang,O
213,sama,O
213,.,O
214,Pada,O
214,hari,O
214,terakhir,O
214,inhalasi,O
214,dimulai,O
214,hari,O
214,ke,O
214,-,O
214,18,O
214,",",O
214,ke,O
214,-,O
214,19,O
214,",",O
214,ke,O
214,-,O
214,20,O
214,",",O
214,ke,O
214,-,O
214,21,O
214,",",O
214,ke,O
214,-,O
214,22,O
214,",",O
214,ke,O
214,-,O
214,23,O
214,",",O
214,ke,O
214,-,O
214,24,O
214,",",O
214,ke,O
214,-,O
214,25,O
214,.,O
215,pada,O
215,hari,O
215,ke,O
215,25,O
215,mencit,B-POPULATION
215,diterminasi,O
215,untuk,O
215,dianalisis,O
215,jumlah,O
215,eosinofil,O
215,dan,O
215,jumlah,O
215,sel,B-BODY_PART
215,mast,O
215,yang,O
215,stabil,O
215,.,O
216,Ekstrak,B-TREATMENT
216,jahe,B-HERB
216,merah,I-HERB
216,dapat,O
216,menurunkan,O
216,jumlah,O
216,eosinofil,O
216,mencit,B-POPULATION
216,asma,B-DISEASE
216,dibandingkan,O
216,dengan,O
216,kelompok,O
216,negatif,O
216,nilai,O
216,p,O
216,>,O
216,0,O
216,.,O
217,05,O
217,Eksrak,O
217,jahe,B-HERB
217,merah,I-HERB
217,dapat,O
217,menurunkan,O
217,degranulasi,O
217,sel,B-BODY_PART
217,mast,O
217,mencit,B-POPULATION
217,asma,B-DISEASE
217,dibandingkan,O
217,dengan,O
217,kelompok,O
217,negatif,O
217,nilai,O
217,p,O
217,>,O
217,0,O
217,.,O
218,05,O
218,.,O
219,Kesimpulan,O
219,",",O
219,ekstrak,B-TREATMENT
219,jahe,B-HERB
219,merah,I-HERB
219,terbukti,O
219,secara,O
219,statistic,O
219,signifikan,O
219,menurunkan,O
219,jumlah,O
219,eosinofil,O
219,dan,O
219,mencegah,O
219,degranulasi,O
219,sel,B-BODY_PART
219,mast,O
219,.,O
220,Jahe,B-HERB
220,merah,I-HERB
220,(,O
220,Zingiber,B-HERB
220,officinale,I-HERB
220,),O
220,merupakan,O
220,tanaman,O
220,yang,O
220,sudah,O
220,banyak,O
220,diteliti,O
220,dan,O
220,memiliki,O
220,kemampuan,O
220,antiinflamasi,B-EFFECT
220,terutama,O
220,dalam,O
220,menghambat,O
220,proses,O
220,denaturasi,B-METHOD
220,protein,I-METHOD
220,yang,O
220,terjadi,O
220,pada,O
220,proses,O
220,inflamasi,B-DISEASE
220,.,O
221,Penelitian,O
221,ini,O
221,ekstrak,B-TREATMENT
221,jahe,B-HERB
221,merah,I-HERB
221,diaplikasikan,O
221,ke,O
221,dalam,O
221,sediaan,B-TREATMENT
221,hidrogel,I-TREATMENT
221,dengan,O
221,basis,O
221,gelling,O
221,agent,O
221,natrium,O
221,karboksimetilselulosa,O
221,.,O
222,Sediaan,B-TREATMENT
222,hidrogel,I-TREATMENT
222,kemudian,O
222,dilakukan,O
222,uji,O
222,stabilitas,O
222,hingga,O
222,hari,O
222,ke,O
222,21,O
222,dan,O
222,dievaluasi,O
222,terhadap,O
222,daya,O
222,antiinflamasi,B-EFFECT
222,kepada,O
222,hewan,B-POPULATION
222,uji,I-POPULATION
222,tikus,B-POPULATION
222,jantan,O
222,galur,O
222,wistar,B-POPULATION
222,.,O
223,Hasil,O
223,penelitian,O
223,pada,O
223,sediaan,B-TREATMENT
223,hidrogel,I-TREATMENT
223,ekstrak,B-TREATMENT
223,jahe,B-HERB
223,merah,I-HERB
223,ini,O
223,menunjukkan,O
223,hasil,O
223,stabilitas,O
223,fisik,O
223,yang,O
223,baik,O
223,",",O
223,pH,O
223,",",O
223,viskositas,O
223,",",O
223,daya,O
223,sebar,O
223,dan,O
223,daya,O
223,lekat,O
223,yang,O
223,baik,O
223,dan,O
223,memenuhi,O
223,persyaratan,O
223,sediaan,B-TREATMENT
223,gel,I-TREATMENT
223,.,O
224,Hasil,O
224,uji,O
224,daya,O
224,antiinflamasi,B-EFFECT
224,pada,O
224,hewan,B-POPULATION
224,uji,I-POPULATION
224,tikus,B-POPULATION
224,jantan,O
224,galur,O
224,wistar,B-POPULATION
224,pada,O
224,hidrogel,B-TREATMENT
224,ekstrak,B-TREATMENT
224,jahe,B-HERB
224,merah,I-HERB
224,dengan,O
224,basis,O
224,gelling,O
224,agent,O
224,CMC,O
224,Na,O
224,memberikan,O
224,perbedaan,O
224,yang,O
224,bermakna,O
224,dengan,O
224,kontrol,O
224,(,O
224,P,O
224,<,O
224,"0,05",O
224,),O
224,.,O
225,Jahe,B-HERB
225,merah,I-HERB
225,(,O
225,Zingiber,B-HERB
225,officinale,I-HERB
225,Roscoe,I-HERB
225,),O
225,merupakan,O
225,salah,O
225,satu,O
225,varietas,O
225,jahe,B-HERB
225,yang,O
225,beredar,O
225,luas,O
225,di,O
225,masyarakat,B-POPULATION
225,.,O
226,Sifat,O
226,khas,O
226,jahe,B-HERB
226,merah,I-HERB
226,adalah,O
226,beraroma,O
226,harum,O
226,dan,O
226,berasa,O
226,pedas,O
226,.,O
227,Komponen,O
227,utama,O
227,pembentuk,O
227,rasa,O
227,pedas,O
227,pada,O
227,jahe,B-HERB
227,merah,I-HERB
227,ialah,O
227,gingerol,B-COMPOUND
227,dan,O
227,shogaol,B-COMPOUND
227,.,O
228,Adapun,O
228,tujuan,O
228,penelitian,O
228,ini,O
228,dilakukan,O
228,adalah,O
228,untuk,O
228,mengetahui,O
228,kualitas,O
228,ekstrak,B-TREATMENT
228,jahe,B-HERB
228,merah,I-HERB
228,berdasarkan,O
228,SNI,O
228,-,O
228,06,O
228,-,O
228,1313,O
228,-,O
228,1998,O
228,",",O
228,golongan,O
228,metabolit,O
228,sekunder,O
228,serta,O
228,kandungan,O
228,gingerol,B-COMPOUND
228,dan,O
228,shogaol,B-COMPOUND
228,jahe,B-HERB
228,merah,I-HERB
228,.,O
229,Metode,O
229,yang,O
229,digunakan,O
229,untuk,O
229,mendapatkan,O
229,ekstrak,B-TREATMENT
229,jahe,B-HERB
229,merah,I-HERB
229,adalah,O
229,dengan,O
229,cara,O
229,simplisia,O
229,jahe,B-HERB
229,dimaserasi,O
229,bertingkat,O
229,menggunakan,O
229,pelarut,O
229,n-heksan,O
229,",",O
229,etil,O
229,asetat,O
229,dan,O
229,etanol,B-COMPOUND
229,.,O
230,Penelitian,O
230,diawali,O
230,dengan,O
230,uji,O
230,kualitas,O
230,ekstrak,B-TREATMENT
230,jahe,B-HERB
230,merah,I-HERB
230,dan,O
230,fitokima,O
230,.,O
231,Uji,O
231,fitokimia,O
231,dilakukan,O
231,untuk,O
231,mengetahui,O
231,golongan,O
231,metabolit,O
231,sekunder,O
231,yang,O
231,dimiliki,O
231,jahe,B-HERB
231,merah,I-HERB
231,.,O
232,Senyawa,O
232,gingerol,B-COMPOUND
232,dan,O
232,shogaol,B-COMPOUND
232,termasuk,O
232,senyawa,O
232,fenolik,B-COMPOUND
232,sehingga,O
232,pada,O
232,uji,O
232,fitokimia,O
232,ditandai,O
232,dengan,O
232,adanya,O
232,reaksi,O
232,positif,O
232,pada,O
232,golongan,O
232,flavonoid,B-COMPOUND
232,",",O
232,saponin,B-COMPOUND
232,dan,O
232,tanin,B-COMPOUND
232,.,O
233,Kadar,O
233,gingerol,B-COMPOUND
233,dan,O
233,shogaol,B-COMPOUND
233,pada,O
233,masing-masing,O
233,fraksi,O
233,diuji,O
233,dengan,O
233,menggunakan,O
233,kromatografi,B-METHOD
233,cair,I-METHOD
233,kinerja,I-METHOD
233,tinggi,I-METHOD
233,(,O
233,KCKT,O
233,),O
233,.,O
234,Hasil,O
234,penelitian,O
234,menunjukkan,O
234,rendemen,O
234,ekstrak,B-TREATMENT
234,jahe,B-HERB
234,merah,I-HERB
234,tertinggi,O
234,sebesar,O
234,"12,91%",O
234,pada,O
234,pelarut,O
234,etanol,B-COMPOUND
234,.,O
235,Hasil,O
235,bilangan,O
235,ester,O
235,dari,O
235,ekstrak,B-TREATMENT
235,heksana,O
235,"11,56",O
235,",",O
235,ekstrak,B-TREATMENT
235,etil,O
235,asetat,O
235,"14,36",O
235,dan,O
235,ekstrak,B-TREATMENT
235,etanol,I-TREATMENT
235,"13,20",O
235,sehingga,O
235,kualitas,O
235,minyak,O
235,memenuhi,O
235,syarat,O
235,SNI,O
235,06,O
235,1312,O
235,-,O
235,1998,O
235,yaitu,O
235,maks,O
235,15,O
235,mg,O
235,KOH,O
235,/,O
235,g,O
235,sedangkan,O
235,untuk,O
235,minyak,O
235,lemak,B-COMPOUND
235,hasilnya,O
235,negative,O
235,.,O
236,Pengujian,O
236,fitokimia,O
236,ekstrak,B-TREATMENT
236,jahe,B-HERB
236,merah,I-HERB
236,mengandung,O
236,alkaloid,B-COMPOUND
236,",",O
236,flavonoid,B-COMPOUND
236,",",O
236,terpenoid,B-COMPOUND
236,",",O
236,saponin,B-COMPOUND
236,dan,O
236,tanin,B-COMPOUND
236,.,O
237,Kandungan,O
237,tertinggi,O
237,6,O
237,-,O
237,gingerol,B-COMPOUND
237,terdapat,O
237,pada,O
237,pelarut,O
237,etil,O
237,asetat,O
237,sebesar,O
237,"19,02",O
237,%,O
237,",",O
237,kandungan,O
237,8,O
237,-,O
237,gingerol,B-COMPOUND
237,tertinggi,O
237,pada,O
237,pelarut,O
237,heksana,O
237,sebesar,O
237,"4,49",O
237,%,O
237,",",O
237,kandungan,O
237,10,O
237,-,O
237,gingerol,B-COMPOUND
237,tertinggi,O
237,pada,O
237,pelarut,O
237,heksana,O
237,sebesar,O
237,"4,17",O
237,%,O
237,dan,O
237,kandungan,O
237,6,O
237,-,O
237,shogaol,B-COMPOUND
237,tertinggi,O
237,pada,O
237,pelarut,O
237,heksana,O
237,sebesar,O
237,"4,71",O
237,%,O
237,.,O
238,Sistem,O
238,imun,O
238,merupakan,O
238,kumpulan,O
238,mekanisme,O
238,dalam,O
238,suatu,O
238,mahluk,O
238,hidup,O
238,yang,O
238,melindunginya,O
238,terhadap,O
238,infeksi,B-DISEASE
238,dengan,O
238,mengidentifikasi,O
238,dan,O
238,membunuh,O
238,substansi,O
238,patogen,O
238,.,O
239,Sel,B-BODY_PART
239,yang,O
239,terlibat,O
239,dalam,O
239,sistem,O
239,imun,O
239,dalam,O
239,tubuh,B-BODY_PART
239,adalah,O
239,sel,B-BODY_PART
239,T,O
239,yang,O
239,dihasilkan,O
239,oleh,O
239,timus,O
239,dan,O
239,sel,B-BODY_PART
239,B,O
239,yang,O
239,dihasilkan,O
239,di,O
239,sumsum,O
239,tulang,O
239,belakang,O
239,.,O
240,Perkembangan,O
240,dan,O
240,aktivitas,O
240,dari,O
240,sel,B-BODY_PART
240,T,O
240,dapat,O
240,distimulasi,O
240,dengan,O
240,cara,O
240,penambahan,O
240,suatu,O
240,immunomodulator,O
240,.,O
241,Salah,O
241,satu,O
241,tanaman,O
241,obat,O
241,yang,O
241,mempunyai,O
241,aktivitas,O
241,sebagai,O
241,imunomodulator,B-EFFECT
241,adalah,O
241,sambiloto,B-HERB
241,(,O
241,Andrographis,B-HERB
241,paniculata,I-HERB
241,Ness,I-HERB
241,),O
241,.,O
242,sambiloto,B-HERB
242,mengandung,O
242,deoxyandrographolide,O
242,",",O
242,andrographolide,B-COMPOUND
242,",",O
242,14,O
242,-,O
242,deoxy,O
242,-,O
242,11,O
242,",",O
242,neoandrographolide,O
242,",",O
242,12,O
242,-,O
242,didehydroandrographolide,O
242,",",O
242,homoandrographolide,O
242,",",O
242,diterpenoid,O
242,dan,O
242,flavonoid,B-COMPOUND
242,.,O
243,Sambiloto,B-HERB
243,memiliki,O
243,senyawa,O
243,aktif,O
243,bernama,O
243,andrografolid,B-COMPOUND
243,",",O
243,dimana,O
243,senyawa,O
243,ini,O
243,dapat,O
243,berperan,O
243,sebagai,O
243,immunomodulator,O
243,khususnya,O
243,imunostimulan,O
243,yang,O
243,mampu,O
243,meningkatkan,O
243,kerja,O
243,sistem,O
243,imun,O
243,.,O
244,Kandungan,O
244,andrografolid,B-COMPOUND
244,didalamnya,O
244,mampu,O
244,meningkatkan,O
244,fungsi,O
244,sistem,O
244,pertahanan,O
244,tubuh,B-BODY_PART
244,seperti,O
244,sel,B-BODY_PART
244,darah,B-BODY_PART
244,putih,O
244,untuk,O
244,menyerang,O
244,bakteri,O
244,dan,O
244,antigen,O
244,lainnya,O
244,(,O
244,immunomodulator,O
244,),O
244,",",O
244,flavonoid,B-COMPOUND
244,sebagai,O
244,antiinflamasi,B-EFFECT
244,",",O
244,dan,O
244,tanin,B-COMPOUND
244,sebagai,O
244,antidiare,O
244,.,O
245,Tanaman,O
245,sambiloto,B-HERB
245,juga,O
245,bisa,O
245,menjadi,O
245,imunosupresor,O
245,yang,O
245,dapat,O
245,menurunkan,O
245,respon,O
245,kekebalan,O
245,tubuh,B-BODY_PART
245,saat,O
245,sistem,O
245,kekebalan,O
245,tubuh,B-BODY_PART
245,meningkat,O
245,melebihi,O
245,kondisi,O
245,tubuh,B-BODY_PART
245,normal,O
245,.,O
246,Tetapi,O
246,sampai,O
246,saat,O
246,ini,O
246,jarang,O
246,ditemui,O
246,efek,O
246,samping,O
246,yang,O
246,tidak,O
246,diinginkan,O
246,saat,O
246,sambiloto,B-HERB
246,digunakan,O
246,.,O
247,Banyak,O
247,orang,B-POPULATION
247,yang,O
247,memutuskan,O
247,untuk,O
247,mencari,O
247,oba,O
247,alternatif,O
247,untuk,O
247,penyakit,O
247,diabetes,B-DISEASE
247,melitus,I-DISEASE
247,yang,O
247,lebih,O
247,minim,O
247,akan,O
247,efek,O
247,samping,O
247,seperti,O
247,tanaman,O
247,herbal,O
247,.,O
248,Salah,O
248,satu,O
248,tumbuhan,O
248,yang,O
248,sering,O
248,dijadikan,O
248,sebagai,O
248,obat,O
248,alternatif,O
248,untuk,O
248,diabetes,B-DISEASE
248,adalah,O
248,daun,B-HERB
248,sambiloto,I-HERB
248,.,O
249,Tanaman,O
249,sambiloto,B-HERB
249,memiliki,O
249,beberapa,O
249,kandungan,O
249,yang,O
249,bersifat,O
249,antidiabetes,B-EFFECT
249,.,O
250,Tujuan,O
250,dilakukannya,O
250,literature,B-METHOD
250,review,I-METHOD
250,ini,O
250,adalah,O
250,untuk,O
250,mengetahui,O
250,potensi,O
250,dari,O
250,ekstrak,B-TREATMENT
250,daun,B-HERB
250,sambiloto,I-HERB
250,sebagai,O
250,obatantidiabetes,O
250,.,O
251,Sumber,O
251,referensi,O
251,yang,O
251,digunakan,O
251,untuk,O
251,menyusun,O
251,tulisan,O
251,ini,O
251,meliputi,O
251,20,O
251,artikel,O
251,yang,O
251,didapat,O
251,dengan,O
251,melakukan,O
251,literature,O
251,searching,O
251,di,O
251,Sumber,O
251,NCBI,O
251,dan,O
251,google,O
251,schoolar,O
251,yang,O
251,dipublikasikan,O
251,dalam,O
251,rentang,O
251,tahun,O
251,2000,O
251,-,O
251,2021,O
251,.,O
252,Literature,O
252,sarchingtersebut,O
252,dilakukan,O
252,dengan,O
252,menggunakan,O
252,kata,O
252,kunciAndrographis,O
252,paniculata,O
252,",",O
252,antidiabeticdan,O
252,juga,O
252,filter,O
252,berupa,O
252,rentang,O
252,publikasitahun,O
252,2000,O
252,-,O
252,2021,O
252,.,O
253,Hasil,O
253,yang,O
253,ditemukan,O
253,dari,O
253,literature,O
253,searching,O
253,ini,O
253,adalah,O
253,1036,O
253,artikel,O
253,yang,O
253,kemudian,O
253,dipilih,O
253,20,O
253,artikel,O
253,berdasarkaninformasi,O
253,yang,O
253,dibutuhkan,O
253,.,O
254,Hasil,O
254,literature,B-METHOD
254,review,I-METHOD
254,ini,O
254,berupaekstrak,O
254,daun,B-HERB
254,sambiloto,I-HERB
254,memiliki,O
254,potensi,O
254,yang,O
254,cukup,O
254,baik,O
254,sebagai,O
254,obat,O
254,antidiabetes,B-EFFECT
254,karena,O
254,mengandung,O
254,beberapa,O
254,senyawa,O
254,seperti,O
254,andrografolid,B-COMPOUND
254,",",O
254,",",O
254,andrografin,O
254,",",O
254,flavonoid,B-COMPOUND
254,",",O
254,penikulin,O
254,dan,O
254,senyawa-senyawa,O
254,lainnyayangjugadapat,O
254,bertindaksebagai,O
254,antidiabetes,B-EFFECT
254,.,O
255,Diabetes,B-DISEASE
255,melitus,I-DISEASE
255,adalah,O
255,peningkatan,O
255,kadar,B-DISEASE
255,glukosa,B-COMPOUND
255,darah,B-BODY_PART
255,karena,O
255,ketidakmampuan,O
255,pankreas,B-BODY_PART
255,untuk,O
255,menghasilkan,O
255,insulin,B-COMPOUND
255,",",O
255,kerja,O
255,insulin,B-COMPOUND
255,",",O
255,atau,O
255,kedua-duanya,O
255,.,O
256,Saat,O
256,ini,O
256,masyarakat,B-POPULATION
256,lebih,O
256,memilih,O
256,pengobatan,O
256,alternatif,O
256,menggunakan,O
256,obat,B-TREATMENT
256,herbal,I-TREATMENT
256,karena,O
256,memiliki,O
256,efek,O
256,samping,O
256,yang,O
256,sedikit,O
256,",",O
256,mudah,O
256,dijangkau,O
256,baik,O
256,dari,O
256,segi,O
256,harga,O
256,maupun,O
256,ketersediaanya,O
256,.,O
257,Sambiloto,B-HERB
257,(,O
257,Andrographis,B-HERB
257,paniculata,I-HERB
257,Ness,I-HERB
257,),O
257,merupakan,O
257,obat,B-TREATMENT
257,tradisional,I-TREATMENT
257,yang,O
257,banyak,O
257,digunakan,O
257,masyarakat,B-POPULATION
257,Indonesia,O
257,sebagai,O
257,penurun,O
257,glukosa,B-COMPOUND
257,darah,B-BODY_PART
257,karena,O
257,memiliki,O
257,kandungan,O
257,berupa,O
257,andrographolide,B-COMPOUND
257,dan,O
257,flavonoid,B-COMPOUND
257,.,O
258,Penelitian,O
258,ini,O
258,bertujuan,O
258,untuk,O
258,mengetahui,O
258,ada,O
258,tidaknya,O
258,efek,O
258,antidiabetes,B-EFFECT
258,ekstrak,B-TREATMENT
258,herba,O
258,daun,B-HERB
258,sambiloto,I-HERB
258,pada,O
258,tikus,B-POPULATION
258,putih,I-POPULATION
258,(,O
258,Rattus,B-POPULATION
258,norvegicus,I-POPULATION
258,),O
258,jantan,O
258,diabetes,B-DISEASE
258,.,O
259,Penelitian,O
259,ini,O
259,menggunakan,O
259,rancangan,O
259,penelitian,O
259,Pretest-Posttest,O
259,Control,O
259,Group,O
259,Design,O
259,.,O
260,Bahan,O
260,yang,O
260,digunakan,O
260,adalah,O
260,ekstrak,B-TREATMENT
260,daun,B-HERB
260,sambiloto,I-HERB
260,.,O
261,Subjek,O
261,sebanyak,O
261,25,O
261,ekor,O
261,tikus,B-POPULATION
261,dibagi,O
261,menjadi,O
261,5,O
261,kelompok,O
261,",",O
261,yaitu,O
261,K,O
261,1,O
261,(,O
261,Na-CMC,O
261,"0,5%",O
261,),O
261,",",O
261,K,O
261,2,O
261,(,O
261,metformin,B-COMPOUND
261,45,O
261,mg,O
261,/,O
261,kgBB,O
261,),O
261,",",O
261,K,O
261,3,O
261,(,O
261,ekstrak,B-TREATMENT
261,100,O
261,mg,O
261,/,O
261,kgBB,O
261,),O
261,",",O
261,K,O
261,4,O
261,(,O
261,ekstrak,B-TREATMENT
261,200,O
261,mg,O
261,/,O
261,kgBB,O
261,),O
261,",",O
261,dan,O
261,K,O
261,5,O
261,(,O
261,ekstrak,B-TREATMENT
261,400,O
261,mg,O
261,/,O
261,kgBB,O
261,),O
261,.,O
262,UjiOne,O
262,Way,O
262,Annova,O
262,menunjukkan,O
262,terdapat,O
262,perbedaan,O
262,signifikan,O
262,pada,O
262,kelima,O
262,kelompok,O
262,perlakuan,O
262,dengan,O
262,nilai,O
262,p,O
262,=,O
262,"0,000",O
262,(,O
262,p,O
262,<,O
262,"0,05",O
262,),O
262,.,O
263,Uji,O
263,post,O
263,hoc,O
263,LSD,O
263,menunjukkan,O
263,perbedaan,O
263,signifikan,O
263,antara,O
263,K,O
263,3,O
263,terhadap,O
263,K,O
263,1,O
263,",",O
263,K,O
263,2,O
263,",",O
263,K,O
263,5,O
263,dan,O
263,berbeda,O
263,tidak,O
263,signifikan,O
263,terhadap,O
263,K,O
263,4,O
263,.,O
264,Berdasarkan,O
264,hasil,O
264,penelitian,O
264,",",O
264,ekstrak,B-TREATMENT
264,daun,B-HERB
264,sambiloto,I-HERB
264,(,O
264,Andrographis,B-HERB
264,panicula,I-HERB
264,),O
264,400,O
264,mg,O
264,/,O
264,kgBB,O
264,dapat,O
264,menurunkan,B-EFFECT
264,kadar,I-EFFECT
264,glukosa,I-EFFECT
264,darah,I-EFFECT
264,tikus,B-POPULATION
264,(,O
264,Rattus,B-POPULATION
264,norvegicus,I-POPULATION
264,),O
264,jantan,O
264,secara,O
264,signifikan,O
265,Acnes,O
265,vulgaris,O
265,merupakan,O
265,salah,O
265,satu,O
265,penyakit,O
265,kulit,B-BODY_PART
265,yang,O
265,dapat,O
265,mengurangi,O
265,rasa,O
265,percaya,O
265,diri,O
265,pada,O
265,masa,O
265,remaja,B-POPULATION
265,dan,O
265,dewasa,O
265,.,O
266,Penyakit,O
266,ini,O
266,dapat,O
266,disebabkan,O
266,oleh,O
266,infeksi,B-DISEASE
266,bakteri,O
266,Propionbacterium,O
266,acnes,O
266,dan,O
266,pengobatan,O
266,penyakit,O
266,ini,O
266,menggunakan,O
266,antibiotika,O
266,banyak,O
266,menimbulkan,O
266,resistensi,O
266,.,O
267,Salah,O
267,satu,O
267,alternatif,O
267,yang,O
267,dapat,O
267,dikembangkan,O
267,untuk,O
267,mengatasinya,O
267,adalah,O
267,penggunaan,O
267,bahan,O
267,obat,B-TREATMENT
267,herbal,I-TREATMENT
267,.,O
268,Tujuan,O
268,penelitian,O
268,ini,O
268,adalah,O
268,untuk,O
268,mengetahui,O
268,aktivitas,B-EFFECT
268,antibakteri,I-EFFECT
268,ekstrak,B-TREATMENT
268,etanol,I-TREATMENT
268,96%,O
268,daun,B-HERB
268,sambiloto,I-HERB
268,(,O
268,Androgaphis,O
268,paniculata,O
268,(,O
268,Burm,O
268,.,O
269,f,O
269,.,O
269,),O
269,Nees,O
269,),O
269,dalam,O
269,menghambat,B-EFFECT
269,pertumbuhan,I-EFFECT
269,bakteri,O
269,Propionbacterium,O
269,acnes,O
269,.,O
270,Metode,O
270,maserasi,B-METHOD
270,digunakan,O
270,dalam,O
270,pembuatan,O
270,ekstrak,B-TREATMENT
270,dan,O
270,dilakukan,O
270,uji,O
270,kandungan,O
270,senyawa,O
270,aktif,O
270,secara,O
270,kualitatif,O
270,.,O
271,Uji,O
271,aktivitas,B-EFFECT
271,antibakteri,I-EFFECT
271,dilakukan,O
271,menggunakan,O
271,metode,O
271,disc,O
271,diffusion,O
271,.,O
272,Teridentifikasi,O
272,secara,O
272,kualitaif,O
272,kandungan,O
272,senyawa,O
272,alkaloid,B-COMPOUND
272,",",O
272,flavonoid,B-COMPOUND
272,",",O
272,tanin,B-COMPOUND
272,",",O
272,triterpenoid,B-COMPOUND
272,dan,O
272,saponin,B-COMPOUND
272,.,O
273,Ekstrak,B-TREATMENT
273,etanol,I-TREATMENT
273,96%,O
273,daun,B-HERB
273,sambiloto,I-HERB
273,dengan,O
273,konsentrasi,O
273,25,O
273,",",O
273,50,O
273,",",O
273,75,O
273,",",O
273,dan,O
273,100%,O
273,b,O
273,/,O
273,v,O
273,memiliki,O
273,aktivitas,B-EFFECT
273,antibakteri,I-EFFECT
273,terhadap,O
273,bakteri,O
273,Propionibacterium,O
273,acnes,O
273,ditandai,O
273,dengan,O
273,adanya,O
273,diameter,O
273,zona,O
273,hambat,O
273,pada,O
273,masing-masing,O
273,konsentrasi,O
273,",",O
273,dimana,O
273,kategori,O
273,aktivitas,B-EFFECT
273,antibakteri,I-EFFECT
273,yang,O
273,kuat,O
273,didapatkan,O
273,pada,O
273,sampel,O
273,konsentrasi,O
273,75,O
273,dengan,O
273,diameter,O
273,zona,O
273,hambat,O
273,yang,O
273,terbentuk,O
273,yaitu,O
273,"11,26",O
273,±,O
273,"0,44",O
273,mm,O
273,.,O
274,Terdapat,O
274,perbedaan,O
274,bermakna,O
274,pada,O
274,analisis,O
274,statistik,O
274,One-Way,O
274,ANOVA,B-METHOD
274,pada,O
274,hasil,O
274,diameter,O
274,zona,O
274,hambat,O
274,antara,O
274,kelompok,O
274,kontrol,O
274,dengan,O
274,ekstrak,B-TREATMENT
274,dengan,O
274,nilai,O
274,p,O
274,<,O
274,"0,05",O
274,.,O
275,Sambiloto,B-HERB
275,(,O
275,Andrographis,B-HERB
275,paniculata,I-HERB
275,Nees,O
275,),O
275,merupakantanaman,O
275,obat,O
275,yang,O
275,memiliki,O
275,berbagai,O
275,khasiat,O
275,",",O
275,salah,O
275,satunya,O
275,sebagai,O
275,antibakteri,B-EFFECT
275,.,O
276,Staphylococcus,O
276,aureus,O
276,merupakan,O
276,penyebab,O
276,utama,O
276,infeksi,B-DISEASE
276,.,O
277,Penggunaan,O
277,Sambilotodi,O
277,masyarakat,B-POPULATION
277,saat,O
277,ini,O
277,mempunyai,O
277,beberapa,O
277,pilihan,O
277,diantaranya,O
277,dengan,O
277,membuat,O
277,rebusan,B-TREATMENT
277,langsung,O
277,dari,O
277,daun,B-HERB
277,sambiloto,I-HERB
277,ataupundengan,O
277,membeli,O
277,produk,O
277,herbal,O
277,sambiloto,B-HERB
277,yang,O
277,dijual,O
277,di,O
277,pasaran,O
277,.,O
278,Tujuan,O
278,penelitian,O
278,ini,O
278,adalahmenentukanefek,O
278,antibakteri,B-EFFECT
278,dari,O
278,rebusan,B-TREATMENT
278,daun,B-HERB
278,sambiloto,I-HERB
278,(,O
278,Andrographis,B-HERB
278,paniculata,I-HERB
278,Nees,O
278,),O
278,dan,O
278,produk,O
278,herbal,O
278,sambiloto,B-HERB
278,terhadap,O
278,Staphylococcus,O
278,aureus,O
278,.,O
279,Jenis,O
279,penelitian,O
279,adalah,O
279,eksperimental,B-METHOD
279,dengan,O
279,sembilankali,O
279,pengulangan,O
279,menggunakanmetode,O
279,difusi,O
279,.,O
280,Penelitian,O
280,dilakukan,O
280,di,O
280,laboratorium,O
280,Mikrobiologi,O
280,Fakultas,O
280,Kedokteran,O
280,Universitas,O
280,Andalas,O
280,Padang,O
280,dari,O
280,Maret,O
280,sampai,O
280,Desember,O
280,2014,O
280,.,O
281,Sambiloto,B-HERB
281,diekstrakdengan,O
281,metode,O
281,infusum,O
281,.,O
282,Kontrol,O
282,yang,O
282,digunakan,O
282,adalah,O
282,amoksisilin,O
282,.,O
283,Hasil,O
283,penelitian,O
283,memperlihatkan,O
283,tidak,O
283,adadaerah,O
283,bebas,O
283,kuman,O
283,di,O
283,sekitar,O
283,cakram,O
283,disk,O
283,yang,O
283,telah,O
283,mengandung,O
283,sambiloto,B-HERB
283,.,O
284,Kesimpulan,O
284,hasil,O
284,ini,O
284,ialah,O
284,rebusan,B-TREATMENT
284,daun,B-HERB
284,sambiloto,I-HERB
284,(,O
284,Andrographis,O
284,paniculataNees,O
284,),O
284,dan,O
284,produk,O
284,herbal,O
284,sambiloto,B-HERB
284,tidak,O
284,mempunyai,O
284,efek,O
284,antibakteri,B-EFFECT
284,terhadap,O
284,Staphylococcus,O
284,aureus,O
284,.,O
285,Kesehatan,O
285,merupakan,O
285,aspek,O
285,penting,O
285,yang,O
285,dapat,O
285,mempengaruhi,O
285,kehidupan,O
285,setiap,O
